fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,index
6.0,0.2,0.38,1.3,0.034,37.0,104.0,0.98865,3.11,0.52,12.7,1,2541
5.1,0.39,0.21,1.7,0.027,15.0,72.0,0.9894,3.5,0.45,12.5,1,2542
8.3,0.33,0.43,9.2,0.046,22.0,126.0,0.9982,3.38,0.47,9.3,0,2543
6.5,0.51,0.25,1.7,0.048,39.0,177.0,0.99212,3.28,0.57,10.6,0,2544
6.4,0.24,0.32,14.9,0.047,54.0,162.0,0.9968,3.28,0.5,10.2,1,2545
7.6,0.27,0.24,3.8,0.058,19.0,115.0,0.9958,3.15,0.45,8.9,0,2546
6.3,0.43,0.32,8.8,0.042,18.0,106.0,0.99172,3.28,0.33,12.9,1,2547
7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,0,2548
6.7,0.62,0.24,1.1,0.039,6.0,62.0,0.9934,3.41,0.32,10.4,0,2549
7.5,0.32,0.24,4.6,0.053,8.0,134.0,0.9958,3.14,0.5,9.1,0,2550
6.4,0.24,0.32,0.95,0.041,23.0,131.0,0.99033,3.25,0.35,11.8,0,2551
7.7,0.96,0.2,2.0,0.047,15.0,60.0,0.9955,3.36,0.44,10.9,0,2552
7.2,0.39,0.63,11.0,0.044,55.0,156.0,0.9974,3.09,0.44,8.7,1,2553
6.8,0.31,0.19,3.5,0.086,30.0,130.0,0.993,2.83,0.44,9.6,0,2554
6.2,0.25,0.44,15.8,0.057,39.0,167.0,0.99804,3.14,0.51,9.2,0,2555
7.1,0.32,0.4,1.5,0.034,13.0,84.0,0.9944,3.42,0.6,10.4,0,2556
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,0,2557
5.0,0.31,0.0,6.4,0.046,43.0,166.0,0.994,3.3,0.63,9.9,1,2558
7.1,0.36,0.56,1.3,0.046,25.0,102.0,0.9923,3.24,0.33,10.5,1,2559
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,1,2560
5.5,0.29,0.3,1.1,0.022,20.0,110.0,0.98869,3.34,0.38,12.8,1,2561
6.9,0.35,0.55,11.95,0.038,22.0,111.0,0.99687,3.11,0.29,9.7,0,2562
5.9,0.3,0.47,7.85,0.03,19.0,133.0,0.9933,3.52,0.43,11.5,1,2563
6.6,0.32,0.26,7.7,0.054,56.0,209.0,0.9961,3.17,0.45,8.8,0,2564
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,1,2565
9.2,0.52,1.0,3.4,0.61,32.0,69.0,0.9996,2.74,2.0,9.4,0,2566
6.7,0.34,0.31,16.4,0.051,20.0,146.0,0.99834,3.06,0.54,9.1,0,2567
6.4,0.15,0.36,1.8,0.034,43.0,150.0,0.9922,3.42,0.69,11.0,1,2568
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,1,2569
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,1,2570
9.2,0.63,0.21,2.7,0.097,29.0,65.0,0.9988,3.28,0.58,9.6,0,2571
7.3,0.22,0.37,14.3,0.063,48.0,191.0,0.9978,2.89,0.38,9.0,1,2572
8.1,0.36,0.59,13.6,0.051,60.0,134.0,0.99886,2.96,0.39,8.7,0,2573
7.9,0.28,0.41,4.9,0.058,31.0,153.0,0.9966,3.27,0.51,9.7,1,2574
7.5,0.3,0.21,6.55,0.026,33.0,143.0,0.99244,2.92,0.35,11.1,0,2575
8.9,0.21,0.34,7.1,0.037,33.0,150.0,0.9962,3.1,0.45,9.7,1,2576
5.4,0.595,0.1,2.8,0.042,26.0,80.0,0.9932,3.36,0.38,9.3,0,2577
7.2,0.16,0.49,1.3,0.037,27.0,104.0,0.9924,3.23,0.57,10.6,1,2578
7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,1,2579
6.5,0.24,0.38,1.0,0.027,31.0,90.0,0.98926,3.24,0.36,12.3,1,2580
6.4,0.31,0.31,12.9,0.045,55.0,161.0,0.99546,3.02,0.59,10.2,0,2581
9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,1,2582
6.1,0.46,0.32,6.2,0.053,10.0,94.0,0.99537,3.35,0.47,10.1,0,2583
7.0,0.61,0.26,1.7,0.051,25.0,161.0,0.9946,3.36,0.6,10.6,0,2584
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,1,2585
8.3,0.21,0.49,19.8,0.054,50.0,231.0,1.0012,2.99,0.54,9.2,0,2586
6.5,0.36,0.31,13.55,0.053,20.0,113.0,0.99544,3.2,0.56,11.0,1,2587
6.4,0.24,0.26,8.2,0.054,47.0,182.0,0.99538,3.12,0.5,9.5,0,2588
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,0,2589
6.4,0.17,0.34,13.4,0.044,45.0,139.0,0.99752,3.06,0.43,9.1,1,2590
7.5,0.17,0.71,11.8,0.038,52.0,148.0,0.99801,3.03,0.46,8.9,0,2591
6.2,0.21,0.26,13.1,0.05,59.0,150.0,0.99772,3.31,0.46,9.0,0,2592
7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,0,2593
6.1,0.36,0.26,8.15,0.035,14.0,88.0,0.99031,3.06,0.27,13.0,1,2594
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,0,2595
6.6,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,3.22,0.72,11.3,1,2596
8.0,0.55,0.42,12.6,0.211,37.0,213.0,0.9988,2.99,0.56,9.3,0,2597
5.6,0.21,0.4,1.3,0.041,81.0,147.0,0.9901,3.22,0.95,11.6,1,2598
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,1,2599
7.7,0.25,0.3,7.8,0.038,67.0,196.0,0.99555,3.1,0.5,10.1,0,2600
7.3,0.35,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,0,2601
5.6,0.19,0.26,1.4,0.03,12.0,76.0,0.9905,3.25,0.37,10.9,1,2602
6.6,0.24,0.28,6.7,0.032,26.0,91.0,0.99172,3.13,0.32,12.3,1,2603
6.9,0.46,0.2,0.9,0.054,5.0,126.0,0.992,3.1,0.42,10.4,1,2604
6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,1,2605
6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,1,2606
7.2,0.27,0.42,1.6,0.05,35.0,135.0,0.992,2.94,0.46,11.0,1,2607
6.3,0.36,0.5,8.3,0.053,51.0,202.0,0.9955,3.2,0.51,9.6,1,2608
6.8,0.24,0.4,1.8,0.047,34.0,105.0,0.99,3.13,0.49,12.8,1,2609
6.8,0.28,0.36,7.0,0.043,60.0,207.0,0.99556,3.16,0.49,9.6,1,2610
6.3,0.24,0.55,8.1,0.04,67.0,216.0,0.99596,3.24,0.5,9.2,0,2611
7.1,0.2,0.27,9.6,0.037,19.0,105.0,0.99444,3.04,0.37,10.5,1,2612
7.6,0.21,0.35,1.2,0.041,7.0,106.0,0.9914,3.06,0.45,11.3,0,2613
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,1,2614
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,1,2615
6.8,0.73,0.2,6.6,0.054,25.0,65.0,0.99324,3.12,0.28,11.1,0,2616
7.6,0.27,0.52,3.2,0.043,28.0,152.0,0.99129,3.02,0.53,11.4,1,2617
6.1,0.26,0.51,2.2,0.05,61.0,154.0,0.9929,3.08,0.6,9.8,1,2618
6.1,0.28,0.25,12.9,0.054,34.0,189.0,0.9979,3.25,0.43,9.0,0,2619
7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,1,2620
6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,1,2621
6.7,0.54,0.28,5.4,0.06,21.0,105.0,0.9949,3.27,0.37,9.0,0,2622
7.9,0.6,0.06,1.6,0.069,15.0,59.0,0.9964,3.3,0.46,9.4,0,2623
6.6,0.2,0.32,1.1,0.039,25.0,78.0,0.9926,3.39,0.54,10.2,1,2624
6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,1,2625
7.3,0.37,0.16,14.9,0.048,59.0,240.0,0.99902,3.13,0.45,8.9,0,2626
7.3,0.31,0.69,10.2,0.041,58.0,160.0,0.9977,3.06,0.45,8.6,0,2627
6.9,0.3,0.29,1.3,0.053,24.0,189.0,0.99362,3.29,0.54,9.9,0,2628
7.6,1.58,0.0,2.1,0.137,5.0,9.0,0.99476,3.5,0.4,10.9,0,2629
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,1,2630
5.8,0.29,0.26,1.7,0.063,3.0,11.0,0.9915,3.39,0.54,13.5,1,2631
5.9,0.3,0.23,4.2,0.038,42.0,119.0,0.9924,3.15,0.5,11.0,0,2632
6.0,0.2,0.24,5.3,0.075,49.0,201.0,0.99466,3.21,0.43,9.5,0,2633
7.8,0.445,0.56,1.0,0.04,8.0,84.0,0.9938,3.25,0.43,10.8,0,2634
7.2,0.29,0.2,7.7,0.046,51.0,174.0,0.99582,3.16,0.52,9.5,0,2635
7.2,0.35,0.26,1.8,0.083,33.0,75.0,0.9968,3.4,0.58,9.5,1,2636
6.2,0.25,0.38,7.9,0.045,54.0,208.0,0.99572,3.17,0.46,9.1,0,2637
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,1,2638
7.0,0.32,0.34,1.3,0.042,20.0,69.0,0.9912,3.31,0.65,12.0,1,2639
6.4,0.29,0.18,15.0,0.04,21.0,116.0,0.99736,3.14,0.5,9.2,0,2640
9.1,0.28,0.48,1.8,0.067,26.0,46.0,0.9967,3.32,1.04,10.6,1,2641
7.0,0.31,0.52,1.7,0.029,5.0,61.0,0.9918,3.07,0.43,10.4,0,2642
5.7,0.21,0.32,0.9,0.038,38.0,121.0,0.99074,3.24,0.46,10.6,1,2643
7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,3.03,0.42,9.0,1,2644
6.7,0.15,0.38,1.7,0.037,20.0,84.0,0.99046,3.09,0.53,11.4,1,2645
10.7,0.67,0.22,2.7,0.107,17.0,34.0,1.0004,3.28,0.98,9.9,1,2646
6.2,0.27,0.32,6.3,0.048,47.0,159.0,0.99282,3.21,0.6,11.0,1,2647
5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.99458,3.13,0.52,9.0,0,2648
5.8,0.18,0.37,1.1,0.036,31.0,96.0,0.98942,3.16,0.48,12.0,1,2649
9.4,0.26,0.53,1.2,0.047,25.0,109.0,0.9921,3.23,0.28,12.5,1,2650
8.0,0.26,0.28,8.2,0.038,72.0,202.0,0.99566,3.12,0.56,10.0,1,2651
8.5,0.21,0.26,9.25,0.034,73.0,142.0,0.9945,3.05,0.37,11.4,1,2652
6.7,0.3,0.45,10.6,0.032,56.0,212.0,0.997,3.22,0.59,9.5,1,2653
7.1,0.34,0.2,6.1,0.063,47.0,164.0,0.9946,3.17,0.42,10.0,0,2654
7.8,0.13,0.3,1.8,0.04,43.0,179.0,0.9955,3.43,0.41,9.0,0,2655
7.8,0.56,0.19,1.8,0.104,12.0,47.0,0.9964,3.19,0.93,9.5,0,2656
7.1,0.15,0.34,1.0,0.033,27.0,73.0,0.98974,3.24,0.41,12.2,1,2657
7.0,0.53,0.02,1.0,0.036,39.0,107.0,0.993,3.2,0.32,9.0,0,2658
7.4,0.28,0.36,14.6,0.048,35.0,161.0,0.9968,3.14,0.56,10.6,0,2659
6.0,0.44,0.26,3.1,0.053,57.0,128.0,0.98982,3.22,0.39,12.7,1,2660
6.2,0.32,0.24,4.1,0.051,34.0,149.0,0.99306,3.36,0.52,11.0,0,2661
8.6,0.37,0.7,12.15,0.039,21.0,158.0,0.9983,3.0,0.73,9.3,1,2662
6.7,0.42,0.46,9.7,0.054,67.0,234.0,0.99848,3.23,0.5,9.0,0,2663
6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,1,2664
7.4,0.25,0.29,6.8,0.02,31.0,113.0,0.99338,3.13,0.29,10.8,1,2665
6.6,0.27,0.29,5.3,0.045,57.0,189.0,0.9953,3.31,0.79,9.8,0,2666
6.0,0.2,0.26,1.1,0.033,38.0,67.0,0.98954,3.14,0.38,11.5,1,2667
8.4,0.2,0.27,6.3,0.048,30.0,143.0,0.9966,3.25,0.5,9.1,1,2668
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,1,2669
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,1,2670
5.8,0.23,0.27,1.8,0.043,24.0,69.0,0.9933,3.38,0.31,9.4,1,2671
8.2,0.38,0.49,13.6,0.042,58.0,166.0,0.99855,3.1,0.54,9.4,0,2672
7.2,0.24,0.29,2.2,0.037,37.0,102.0,0.992,3.27,0.64,11.0,1,2673
5.2,0.405,0.15,1.45,0.038,10.0,44.0,0.99125,3.52,0.4,11.6,0,2674
7.6,0.2,0.39,2.6,0.044,30.0,180.0,0.9941,3.46,0.44,10.8,1,2675
7.1,0.2,0.35,3.2,0.034,21.0,107.0,0.99195,3.11,0.54,11.1,1,2676
5.9,0.34,0.25,2.0,0.042,12.0,110.0,0.99034,3.02,0.54,11.4,1,2677
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,0,2678
8.1,0.33,0.22,5.2,0.047,24.0,151.0,0.99527,3.22,0.47,10.3,0,2679
6.6,0.34,0.4,8.1,0.046,68.0,170.0,0.99494,3.15,0.5,9.53333333333333,1,2680
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,0,2681
6.4,0.28,0.45,8.6,0.057,47.0,223.0,0.99654,3.16,0.51,9.1,0,2682
6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,1,2683
7.1,0.33,0.25,1.6,0.03,25.0,126.0,0.9901,3.22,0.34,12.1,1,2684
6.6,0.42,0.33,2.8,0.034,15.0,85.0,0.99,3.28,0.51,13.4,1,2685
7.8,0.2,0.24,1.6,0.026,26.0,189.0,0.991,3.08,0.74,12.1,1,2686
8.1,0.66,0.22,2.2,0.069,9.0,23.0,0.9968,3.3,1.2,10.3,0,2687
6.8,0.21,0.49,14.5,0.06,50.0,170.0,0.9991,3.55,0.44,9.8,1,2688
11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,1,2689
6.9,0.28,0.4,8.2,0.036,15.0,95.0,0.9944,3.17,0.33,10.2,0,2690
9.0,0.785,0.24,1.7,0.078,10.0,21.0,0.99692,3.29,0.67,10.0,0,2691
12.3,0.39,0.63,2.3,0.091,6.0,18.0,1.0004,3.16,0.49,9.5,0,2692
7.4,0.18,0.24,1.4,0.047,21.0,106.0,0.99383,3.52,0.64,10.5,1,2693
6.5,0.29,0.52,1.7,0.034,41.0,193.0,0.99223,3.25,0.59,10.4,1,2694
6.1,0.17,0.42,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,9.5,0,2695
7.0,0.2,0.38,8.1,0.05,42.0,173.0,0.99585,3.3,0.54,9.8,1,2696
5.9,0.36,0.04,5.7,0.046,21.0,87.0,0.9934,3.22,0.51,10.2,0,2697
6.6,0.26,0.46,7.8,0.047,48.0,186.0,0.9958,3.2,0.54,9.1,0,2698
9.2,0.41,0.5,2.5,0.055,12.0,25.0,0.9952,3.34,0.79,13.3,1,2699
7.2,0.27,0.46,18.75,0.052,45.0,255.0,1.0,3.04,0.52,8.9,0,2700
7.4,0.21,0.8,12.3,0.038,77.0,183.0,0.99778,2.95,0.48,9.0,0,2701
9.4,0.28,0.3,1.6,0.045,36.0,139.0,0.99534,3.11,0.49,9.3,0,2702
8.6,0.485,0.29,4.1,0.026,19.0,101.0,0.9918,3.01,0.38,12.4,0,2703
7.6,0.43,0.29,2.1,0.075,19.0,66.0,0.99718,3.4,0.64,9.5,0,2704
9.6,0.68,0.24,2.2,0.087,5.0,28.0,0.9988,3.14,0.6,10.2,0,2705
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,1,2706
9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,0,2707
5.6,0.24,0.34,2.0,0.041,14.0,73.0,0.98981,3.04,0.45,11.6,1,2708
6.8,0.27,0.12,1.3,0.04,87.0,168.0,0.992,3.18,0.41,10.0,0,2709
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,1,2710
6.9,0.32,0.3,1.8,0.036,28.0,117.0,0.99269,3.24,0.48,11.0,1,2711
6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,1,2712
7.1,0.18,0.39,14.5,0.051,48.0,156.0,0.99947,3.35,0.78,9.1,0,2713
8.2,0.33,0.32,2.8,0.067,4.0,12.0,0.99473,3.3,0.76,12.8,1,2714
5.8,0.34,0.21,6.6,0.04,50.0,167.0,0.9941,3.29,0.62,10.0,0,2715
7.6,0.2,0.68,12.9,0.042,56.0,160.0,0.99841,3.05,0.41,8.7,0,2716
6.8,0.18,0.28,9.8,0.039,29.0,113.0,0.99406,3.11,0.45,10.9,1,2717
8.8,0.19,0.3,5.0,0.028,34.0,120.0,0.99242,2.94,0.47,11.2,0,2718
6.8,0.22,0.36,1.2,0.052,38.0,127.0,0.9933,3.04,0.54,9.2,0,2719
6.9,0.21,0.49,1.4,0.041,15.0,164.0,0.9927,3.25,0.63,11.0,0,2720
7.3,0.4,0.26,5.45,0.016,26.0,90.0,0.98951,2.84,0.54,13.2,1,2721
6.8,0.22,0.26,1.2,0.041,29.0,182.0,0.99104,3.04,0.35,11.2,0,2722
6.1,0.15,0.4,1.2,0.03,19.0,84.0,0.98926,3.19,0.96,13.0,1,2723
6.4,0.16,0.44,1.2,0.051,39.0,122.0,0.99058,3.11,0.75,11.3,1,2724
11.0,0.26,0.68,2.55,0.085,10.0,25.0,0.997,3.18,0.61,11.8,0,2725
7.3,0.27,0.39,6.7,0.064,28.0,188.0,0.9958,3.29,0.3,9.7,0,2726
7.0,0.15,0.38,2.2,0.047,33.0,96.0,0.9928,3.13,0.39,10.4,1,2727
5.8,0.15,0.32,1.2,0.037,14.0,119.0,0.99137,3.19,0.5,10.2,1,2728
5.5,0.28,0.21,1.6,0.032,23.0,85.0,0.99027,3.42,0.42,12.5,0,2729
7.8,0.27,0.28,1.8,0.05,21.0,127.0,0.9934,3.15,0.44,9.9,0,2730
7.7,0.28,0.63,11.1,0.039,58.0,179.0,0.9979,3.08,0.44,8.8,0,2731
6.6,0.23,0.24,3.9,0.045,36.0,138.0,0.9922,3.15,0.64,11.3,1,2732
5.9,0.17,0.28,0.7,0.027,5.0,28.0,0.98985,3.13,0.32,10.6,0,2733
8.0,0.26,0.28,4.8,0.05,34.0,150.0,0.99437,3.13,0.5,10.0,1,2734
6.9,0.3,0.21,15.7,0.056,49.0,159.0,0.99827,3.11,0.48,9.0,0,2735
7.6,0.39,0.31,2.3,0.082,23.0,71.0,0.9982,3.52,0.65,9.7,0,2736
6.4,0.35,0.28,1.6,0.037,31.0,113.0,0.98779,3.12,0.4,14.2,1,2737
6.0,0.24,0.27,1.9,0.048,40.0,170.0,0.9938,3.64,0.54,10.0,1,2738
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,1,2739
6.7,0.45,0.3,5.3,0.036,27.0,165.0,0.99122,3.12,0.46,12.2,1,2740
7.3,0.28,0.54,12.9,0.049,62.0,162.5,0.9984,3.06,0.45,9.1,1,2741
7.2,0.29,0.18,8.2,0.042,41.0,180.0,0.99644,3.16,0.49,9.1,0,2742
7.2,0.16,0.35,1.2,0.031,27.0,84.0,0.9928,3.33,0.34,9.9,0,2743
7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,3.29,0.71,11.0,1,2744
7.8,0.22,0.36,1.4,0.056,21.0,153.0,0.993,3.2,0.53,10.4,1,2745
5.9,0.54,0.0,0.8,0.032,12.0,82.0,0.99286,3.25,0.36,8.8,0,2746
7.1,0.2,0.41,2.1,0.054,24.0,166.0,0.9948,3.48,0.62,10.5,1,2747
6.3,0.24,0.22,11.9,0.05,65.0,179.0,0.99659,3.06,0.58,9.3,1,2748
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,0,2749
10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,1,2750
8.3,0.4,0.38,1.1,0.038,15.0,75.0,0.9934,3.03,0.43,9.2,0,2751
7.3,0.25,0.27,3.8,0.047,16.0,79.0,0.99173,3.07,0.46,11.3,1,2752
8.6,0.34,0.36,1.4,0.045,11.0,119.0,0.99556,3.17,0.47,9.4,0,2753
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,0,2754
6.1,0.34,0.24,18.35,0.05,33.0,184.0,0.99943,3.12,0.61,9.3,0,2755
5.7,0.28,0.24,17.5,0.044,60.0,167.0,0.9989,3.31,0.44,9.4,0,2756
6.7,0.22,0.22,1.2,0.038,5.0,124.0,0.99098,3.1,0.37,11.2,0,2757
6.8,0.27,0.28,7.8,0.038,26.0,89.0,0.9915,3.24,0.34,12.5,1,2758
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,1,2759
7.1,0.31,0.17,1.0,0.042,21.0,144.0,0.99304,3.13,0.4,9.6,0,2760
6.4,0.43,0.32,1.4,0.048,10.0,67.0,0.992,3.08,0.41,11.4,0,2761
7.9,0.35,0.28,12.9,0.032,13.0,63.0,0.9932,2.99,0.43,13.0,1,2762
6.4,0.33,0.44,8.9,0.055,52.0,164.0,0.99488,3.1,0.48,9.6,0,2763
4.9,0.345,0.34,1.0,0.068,32.0,143.0,0.99138,3.24,0.4,10.1,0,2764
5.8,0.23,0.31,3.5,0.044,35.0,158.0,0.98998,3.19,0.37,12.1,1,2765
4.7,0.455,0.18,1.9,0.036,33.0,106.0,0.98746,3.21,0.83,14.0,1,2766
7.6,0.23,0.26,15.3,0.067,32.0,166.0,0.9986,3.03,0.44,9.2,0,2767
7.1,0.34,0.15,1.2,0.053,61.0,183.0,0.9936,3.09,0.43,9.2,0,2768
8.5,0.17,0.74,3.6,0.05,29.0,128.0,0.9928,3.28,0.4,12.4,1,2769
6.1,0.41,0.24,1.6,0.049,16.0,137.0,0.993,3.32,0.5,10.4,1,2770
6.6,0.24,0.35,7.7,0.031,36.0,135.0,0.9938,3.19,0.37,10.5,0,2771
8.0,0.29,0.49,11.7,0.035,40.0,131.0,0.9958,3.14,0.34,10.8,0,2772
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,1,2773
7.0,0.14,0.32,9.0,0.039,54.0,141.0,0.9956,3.22,0.43,9.4,1,2774
6.8,0.11,0.27,8.6,0.044,45.0,104.0,0.99454,3.2,0.37,9.9,1,2775
7.2,0.35,0.25,5.6,0.032,23.0,120.0,0.99334,2.93,0.66,10.3,1,2776
5.8,0.29,0.27,1.6,0.062,17.0,140.0,0.99138,3.23,0.35,11.1,1,2777
7.8,0.21,0.27,1.2,0.051,20.0,89.0,0.9936,3.06,0.46,9.1,0,2778
8.7,0.34,0.46,13.8,0.055,68.0,198.0,0.9988,3.36,0.37,9.5,1,2779
5.9,0.14,0.2,1.6,0.04,26.0,114.0,0.99105,3.25,0.45,11.4,1,2780
6.6,0.32,0.33,2.5,0.052,40.0,219.5,0.99316,3.15,0.6,10.0,0,2781
6.8,0.2,0.59,0.9,0.147,38.0,132.0,0.993,3.05,0.38,9.1,1,2782
6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,3.29,0.42,12.4,1,2783
6.6,0.285,0.49,11.4,0.035,57.0,137.0,0.99732,3.08,0.54,8.9,1,2784
6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,0,2785
8.9,0.32,0.49,1.6,0.05,17.0,131.0,0.9956,3.13,0.34,9.4,0,2786
6.8,0.26,0.24,7.8,0.052,54.0,214.0,0.9961,3.13,0.47,8.9,0,2787
6.0,0.28,0.25,1.8,0.042,8.0,108.0,0.9929,3.08,0.55,9.0,0,2788
7.0,0.16,0.25,14.3,0.044,27.0,149.0,0.998,2.91,0.46,9.2,1,2789
7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,0,2790
5.7,0.135,0.3,4.6,0.042,19.0,101.0,0.9946,3.31,0.42,9.3,1,2791
7.1,0.26,0.32,14.45,0.074,29.0,107.0,0.998,2.96,0.42,9.2,1,2792
7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,0,2793
6.8,0.34,0.44,6.6,0.052,28.0,156.0,0.9955,3.14,0.41,9.6,0,2794
7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,1,2795
6.2,0.28,0.51,7.9,0.056,49.0,206.0,0.9956,3.18,0.52,9.4,0,2796
7.7,0.28,0.35,15.3,0.056,31.0,117.0,0.9998,3.27,0.5,9.6,0,2797
7.1,0.12,0.3,3.1,0.018,15.0,37.0,0.99004,3.02,0.52,11.9,1,2798
6.8,0.67,0.3,13.0,0.29,22.0,193.0,0.9984,3.08,0.67,9.0,0,2799
7.3,0.18,0.65,1.4,0.046,28.0,157.0,0.9946,3.33,0.62,9.4,1,2800
7.7,0.25,0.49,2.5,0.047,31.0,169.0,0.99252,3.07,0.57,10.6,1,2801
6.5,0.14,0.33,7.6,0.05,53.0,189.0,0.9966,3.25,0.49,8.6,0,2802
5.9,0.29,0.16,7.9,0.044,48.0,197.0,0.99512,3.21,0.36,9.4,0,2803
9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,3.24,0.62,9.7,0,2804
5.8,0.31,0.31,7.5,0.052,55.0,230.0,0.9949,3.19,0.46,9.8,0,2805
7.9,0.64,0.46,10.6,0.244,33.0,227.0,0.9983,2.87,0.74,9.1,0,2806
6.6,0.21,0.49,18.15,0.042,41.0,158.0,0.9997,3.28,0.39,8.7,1,2807
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,0,2808
7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,1,2809
7.2,0.28,0.38,2.0,0.052,23.0,156.0,0.9912,3.13,0.52,11.1,0,2810
9.9,0.49,0.23,2.4,0.087,19.0,115.0,0.9948,2.77,0.44,9.4,1,2811
6.9,0.19,0.33,1.6,0.043,63.0,149.0,0.9925,3.44,0.52,10.8,0,2812
6.8,0.15,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,0.78,10.2,1,2813
7.4,0.41,0.66,10.8,0.051,77.0,194.0,0.9976,3.05,0.46,8.7,0,2814
6.3,0.37,0.28,6.3,0.034,45.0,152.0,0.9921,3.29,0.46,11.6,1,2815
6.5,0.32,0.12,11.5,0.033,35.0,165.0,0.9974,3.22,0.32,9.0,0,2816
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,0,2817
8.1,0.27,0.33,1.3,0.045,26.0,100.0,0.99066,2.98,0.44,12.4,1,2818
